town,month,resale_price,price_diff
SENGKANG,2012-02-01,499076.0,-10846.0
SENGKANG,2012-03-01,500598.0,1522.0
SENGKANG,2012-04-01,493125.0,-7473.0
SENGKANG,2012-05-01,506869.0,13744.0
SENGKANG,2012-06-01,504815.0,-2054.0
SENGKANG,2012-07-01,518062.0,13247.0
SENGKANG,2012-08-01,522958.0,4896.0
SENGKANG,2012-09-01,514405.0,-8553.0
SENGKANG,2012-10-01,529756.0,15351.0
SENGKANG,2012-11-01,528336.0,-1420.0
SENGKANG,2012-12-01,529974.0,1638.0
SENGKANG,2013-01-01,529432.0,-542.0
SENGKANG,2013-02-01,539893.0,10461.0
SENGKANG,2013-03-01,533391.0,-6502.0
SENGKANG,2013-04-01,533812.0,421.0
SENGKANG,2013-05-01,538871.0,5059.0
SENGKANG,2013-06-01,518255.0,-20616.0
SENGKANG,2013-07-01,530753.0,12498.0
SENGKANG,2013-08-01,535958.0,5205.0
SENGKANG,2013-09-01,535023.0,-935.0
SENGKANG,2013-10-01,521860.0,-13163.0
SENGKANG,2013-11-01,506921.0,-14939.0
SENGKANG,2013-12-01,491969.0,-14952.0
SENGKANG,2014-01-01,505358.0,13389.0
SENGKANG,2014-02-01,477267.0,-28091.0
SENGKANG,2014-03-01,496964.0,19697.0
SENGKANG,2014-04-01,490303.0,-6661.0
SENGKANG,2014-05-01,477003.0,-13300.0
SENGKANG,2014-06-01,482349.0,5346.0
SENGKANG,2014-07-01,478544.0,-3805.0
SENGKANG,2014-08-01,474228.0,-4316.0
SENGKANG,2014-09-01,472933.0,-1295.0
SENGKANG,2014-10-01,461564.0,-11369.0
SENGKANG,2014-11-01,457202.0,-4362.0
SENGKANG,2014-12-01,454923.0,-2279.0
SENGKANG,2015-01-01,450047.0,-4876.0
SENGKANG,2015-02-01,450998.0,951.0
SENGKANG,2015-03-01,457312.0,6314.0
SENGKANG,2015-04-01,447355.0,-9957.0
SENGKANG,2015-05-01,443565.0,-3790.0
SENGKANG,2015-06-01,454176.0,10611.0
SENGKANG,2015-07-01,438499.0,-15677.0
SENGKANG,2015-08-01,438019.0,-480.0
SENGKANG,2015-09-01,450724.0,12705.0
SENGKANG,2015-10-01,434244.0,-16480.0
SENGKANG,2015-11-01,446097.0,11853.0
SENGKANG,2015-12-01,442769.0,-3328.0
SENGKANG,2016-01-01,450132.0,7363.0
SENGKANG,2016-02-01,455154.0,5022.0
SENGKANG,2016-03-01,435963.0,-19191.0
SENGKANG,2016-04-01,440758.0,4795.0
SENGKANG,2016-05-01,446899.0,6141.0
SENGKANG,2016-06-01,437428.0,-9471.0
SENGKANG,2016-07-01,444822.0,7394.0
SENGKANG,2016-08-01,435865.0,-8957.0
SENGKANG,2016-09-01,436971.0,1106.0
SENGKANG,2016-10-01,429853.0,-7118.0
SENGKANG,2016-11-01,435868.0,6015.0
SENGKANG,2016-12-01,426313.0,-9555.0
SENGKANG,2017-01-01,421885.0,-4428.0
SENGKANG,2017-02-01,441529.0,19644.0
SENGKANG,2017-03-01,430277.0,-11252.0
SENGKANG,2017-04-01,433446.0,3169.0
SENGKANG,2017-05-01,430691.0,-2755.0
SENGKANG,2017-06-01,426880.0,-3811.0
SENGKANG,2017-07-01,431931.0,5051.0
SENGKANG,2017-08-01,431738.0,-193.0
SENGKANG,2017-09-01,425789.0,-5949.0
SENGKANG,2017-10-01,433283.0,7494.0
SENGKANG,2017-11-01,433082.0,-201.0
SENGKANG,2017-12-01,450815.0,17733.0
SENGKANG,2018-01-01,421893.0,-28922.0
SENGKANG,2018-02-01,430835.0,8942.0
SENGKANG,2018-03-01,430309.0,-526.0
SENGKANG,2018-04-01,418392.0,-11917.0
SENGKANG,2018-05-01,426433.0,8041.0
SENGKANG,2018-06-01,421012.0,-5421.0
SENGKANG,2018-07-01,432326.0,11314.0
SENGKANG,2018-08-01,427018.0,-5308.0
SENGKANG,2018-09-01,429470.0,2452.0
SENGKANG,2018-10-01,424050.0,-5420.0
SENGKANG,2018-11-01,420289.0,-3761.0
SENGKANG,2018-12-01,423994.0,3705.0
SENGKANG,2019-01-01,424362.0,368.0
SENGKANG,2019-02-01,420356.0,-4006.0
SENGKANG,2019-03-01,442130.0,21774.0
SENGKANG,2019-04-01,447871.0,5741.0
SENGKANG,2019-05-01,440959.0,-6912.0
SENGKANG,2019-06-01,443737.0,2778.0
SENGKANG,2019-07-01,444429.0,692.0
SENGKANG,2019-08-01,452046.0,7617.0
SENGKANG,2019-09-01,432243.0,-19803.0
SENGKANG,2019-10-01,449703.0,17460.0
SENGKANG,2019-11-01,451434.0,1731.0
SENGKANG,2019-12-01,442140.0,-9294.0
SENGKANG,2020-01-01,436056.0,-6084.0
SENGKANG,2020-02-01,451463.0,15407.0
SENGKANG,2020-03-01,450382.0,-1081.0
SENGKANG,2020-04-01,457894.0,7512.0
SENGKANG,2020-05-01,432590.0,-25304.0
SENGKANG,2020-06-01,445602.0,13012.0
SENGKANG,2020-07-01,453397.0,7795.0
SENGKANG,2020-08-01,452164.0,-1233.0
SENGKANG,2020-09-01,456243.0,4079.0
SENGKANG,2020-10-01,458189.0,1946.0
SENGKANG,2020-11-01,467385.0,9196.0
SENGKANG,2020-12-01,470294.0,2909.0
SENGKANG,2021-01-01,470994.0,700.0
SENGKANG,2021-02-01,478871.0,7877.0
SENGKANG,2021-03-01,477947.0,-924.0
SENGKANG,2021-04-01,483840.0,5893.0
SENGKANG,2021-05-01,485525.0,1685.0
SENGKANG,2021-06-01,504976.0,19451.0
SENGKANG,2021-07-01,508563.0,3587.0
SENGKANG,2021-08-01,515521.0,6958.0
SENGKANG,2021-09-01,513405.0,-2116.0
SENGKANG,2021-10-01,513009.0,-396.0
SENGKANG,2021-11-01,522134.0,9125.0
SENGKANG,2021-12-01,519615.0,-2519.0
SENGKANG,2022-01-01,535524.0,15909.0
SENGKANG,2022-02-01,532303.0,-3221.0
SENGKANG,2022-03-01,524479.0,-7824.0
SENGKANG,2022-04-01,548073.0,23594.0
SENGKANG,2022-05-01,541130.0,-6943.0
SENGKANG,2022-06-01,551603.0,10473.0
SENGKANG,2022-07-01,558469.0,6866.0
SENGKANG,2022-08-01,551631.0,-6838.0
SENGKANG,2022-09-01,572735.0,21104.0
SENGKANG,2022-10-01,563942.0,-8793.0
SENGKANG,2022-11-01,578644.0,14702.0
SENGKANG,2022-12-01,565220.0,-13424.0
SERANGOON,2000-01-01,262716.0,
SERANGOON,2000-02-01,268170.0,5454.0
SERANGOON,2000-03-01,282908.0,14738.0
SERANGOON,2000-04-01,285501.0,2593.0
SERANGOON,2000-05-01,272933.0,-12568.0
SERANGOON,2000-06-01,274022.0,1089.0
SERANGOON,2000-07-01,272447.0,-1575.0
SERANGOON,2000-08-01,254054.0,-18393.0
SERANGOON,2000-09-01,259708.0,5654.0
SERANGOON,2000-10-01,255799.0,-3909.0
SERANGOON,2000-11-01,257523.0,1724.0
SERANGOON,2000-12-01,247758.0,-9765.0
SERANGOON,2001-01-01,262180.0,14422.0
SERANGOON,2001-02-01,276093.0,13913.0
SERANGOON,2001-03-01,280522.0,4429.0
SERANGOON,2001-04-01,271696.0,-8826.0
SERANGOON,2001-05-01,259706.0,-11990.0
SERANGOON,2001-06-01,273426.0,13720.0
SERANGOON,2001-07-01,257972.0,-15454.0
SERANGOON,2001-08-01,261471.0,3499.0
SERANGOON,2001-09-01,256911.0,-4560.0
SERANGOON,2001-10-01,273712.0,16801.0
SERANGOON,2001-11-01,253173.0,-20539.0
SERANGOON,2001-12-01,259830.0,6657.0
SERANGOON,2002-01-01,242704.0,-17126.0
SERANGOON,2002-02-01,252414.0,9710.0
SERANGOON,2002-03-01,233457.0,-18957.0
SERANGOON,2002-04-01,241541.0,8084.0
SERANGOON,2002-05-01,271023.0,29482.0
SERANGOON,2002-06-01,259521.0,-11502.0
SERANGOON,2002-07-01,242402.0,-17119.0
SERANGOON,2002-08-01,218675.0,-23727.0
SERANGOON,2002-09-01,245669.0,26994.0
SERANGOON,2002-10-01,239256.0,-6413.0
SERANGOON,2002-11-01,237547.0,-1709.0
SERANGOON,2002-12-01,263247.0,25700.0
SERANGOON,2003-01-01,241781.0,-21466.0
SERANGOON,2003-02-01,236659.0,-5122.0
SERANGOON,2003-03-01,272203.0,35544.0
SERANGOON,2003-04-01,252888.0,-19315.0
SERANGOON,2003-05-01,251110.0,-1778.0
SERANGOON,2003-06-01,256660.0,5550.0
SERANGOON,2003-07-01,254514.0,-2146.0
SERANGOON,2003-08-01,240536.0,-13978.0
SERANGOON,2003-09-01,243731.0,3195.0
SERANGOON,2003-10-01,249966.0,6235.0
SERANGOON,2003-11-01,255003.0,5037.0
SERANGOON,2003-12-01,239869.0,-15134.0
SERANGOON,2004-01-01,248057.0,8188.0
SERANGOON,2004-02-01,229596.0,-18461.0
SERANGOON,2004-03-01,237206.0,7610.0
SERANGOON,2004-04-01,255836.0,18630.0
SERANGOON,2004-05-01,243800.0,-12036.0
SERANGOON,2004-06-01,246371.0,2571.0
SERANGOON,2004-07-01,255342.0,8971.0
SERANGOON,2004-08-01,244704.0,-10638.0
SERANGOON,2004-09-01,232674.0,-12030.0
SERANGOON,2004-10-01,253415.0,20741.0
SERANGOON,2004-11-01,245215.0,-8200.0
SERANGOON,2004-12-01,245143.0,-72.0
SERANGOON,2005-01-01,231513.0,-13630.0
SERANGOON,2005-02-01,227060.0,-4453.0
SERANGOON,2005-03-01,219529.0,-7531.0
SERANGOON,2005-04-01,226799.0,7270.0
SERANGOON,2005-05-01,239370.0,12571.0
SERANGOON,2005-06-01,222997.0,-16373.0
SERANGOON,2005-07-01,241020.0,18023.0
SERANGOON,2005-08-01,234254.0,-6766.0
SERANGOON,2005-09-01,224732.0,-9522.0
SERANGOON,2005-10-01,239310.0,14578.0
SERANGOON,2005-11-01,224170.0,-15140.0
SERANGOON,2005-12-01,243951.0,19781.0
SERANGOON,2006-01-01,230919.0,-13032.0
SERANGOON,2006-02-01,237345.0,6426.0
SERANGOON,2006-03-01,238378.0,1033.0
SERANGOON,2006-04-01,227991.0,-10387.0
SERANGOON,2006-05-01,244936.0,16945.0
SERANGOON,2006-06-01,248560.0,3624.0
SERANGOON,2006-07-01,229385.0,-19175.0
SERANGOON,2006-08-01,249973.0,20588.0
SERANGOON,2006-09-01,257848.0,7875.0
SERANGOON,2006-10-01,229710.0,-28138.0
SERANGOON,2006-11-01,237038.0,7328.0
SERANGOON,2006-12-01,251905.0,14867.0
SERANGOON,2007-01-01,250305.0,-1600.0
SERANGOON,2007-02-01,269746.0,19441.0
SERANGOON,2007-03-01,234956.0,-34790.0
SERANGOON,2007-04-01,258329.0,23373.0
SERANGOON,2007-05-01,256955.0,-1374.0
SERANGOON,2007-06-01,256060.0,-895.0
SERANGOON,2007-07-01,274909.0,18849.0
SERANGOON,2007-08-01,250360.0,-24549.0
SERANGOON,2007-09-01,275042.0,24682.0
SERANGOON,2007-10-01,294085.0,19043.0
SERANGOON,2007-11-01,287248.0,-6837.0
SERANGOON,2007-12-01,289977.0,2729.0
SERANGOON,2008-01-01,297985.0,8008.0
SERANGOON,2008-02-01,288288.0,-9697.0
SERANGOON,2008-03-01,295285.0,6997.0
SERANGOON,2008-04-01,315700.0,20415.0
SERANGOON,2008-05-01,352664.0,36964.0
SERANGOON,2008-06-01,327934.0,-24730.0
SERANGOON,2008-07-01,335747.0,7813.0
SERANGOON,2008-08-01,346848.0,11101.0
SERANGOON,2008-09-01,370641.0,23793.0
SERANGOON,2008-10-01,350440.0,-20201.0
SERANGOON,2008-11-01,344025.0,-6415.0
SERANGOON,2008-12-01,341061.0,-2964.0
SERANGOON,2009-01-01,358556.0,17495.0
SERANGOON,2009-02-01,320128.0,-38428.0
SERANGOON,2009-03-01,318721.0,-1407.0
SERANGOON,2009-04-01,329707.0,10986.0
SERANGOON,2009-05-01,338355.0,8648.0
SERANGOON,2009-06-01,352536.0,14181.0
SERANGOON,2009-07-01,338340.0,-14196.0
SERANGOON,2009-08-01,355509.0,17169.0
SERANGOON,2009-09-01,337599.0,-17910.0
SERANGOON,2009-10-01,364752.0,27153.0
SERANGOON,2009-11-01,372582.0,7830.0
SERANGOON,2009-12-01,382101.0,9519.0
SERANGOON,2010-01-01,379912.0,-2189.0
SERANGOON,2010-02-01,372580.0,-7332.0
SERANGOON,2010-03-01,351859.0,-20721.0
SERANGOON,2010-04-01,389671.0,37812.0
SERANGOON,2010-05-01,358014.0,-31657.0
SERANGOON,2010-06-01,395943.0,37929.0
SERANGOON,2010-07-01,398254.0,2311.0
SERANGOON,2010-08-01,393719.0,-4535.0
SERANGOON,2010-09-01,396851.0,3132.0
SERANGOON,2010-10-01,409645.0,12794.0
SERANGOON,2010-11-01,387424.0,-22221.0
SERANGOON,2010-12-01,449439.0,62015.0
SERANGOON,2011-01-01,427481.0,-21958.0
SERANGOON,2011-02-01,410564.0,-16917.0
SERANGOON,2011-03-01,407664.0,-2900.0
SERANGOON,2011-04-01,420200.0,12536.0
SERANGOON,2011-05-01,462620.0,42420.0
SERANGOON,2011-06-01,456526.0,-6094.0
SERANGOON,2011-07-01,414159.0,-42367.0
SERANGOON,2011-08-01,459857.0,45698.0
SERANGOON,2011-09-01,471679.0,11822.0
SERANGOON,2011-10-01,443844.0,-27835.0
SERANGOON,2011-11-01,443641.0,-203.0
SERANGOON,2011-12-01,510134.0,66493.0
SERANGOON,2012-01-01,469840.0,-40294.0
SERANGOON,2012-02-01,488925.0,19085.0
SERANGOON,2012-03-01,492288.0,3363.0
SERANGOON,2012-04-01,478244.0,-14044.0
SERANGOON,2012-05-01,486885.0,8641.0
SERANGOON,2012-06-01,526576.0,39691.0
SERANGOON,2012-07-01,494422.0,-32154.0
SERANGOON,2012-08-01,495263.0,841.0
SERANGOON,2012-09-01,513628.0,18365.0
SERANGOON,2012-10-01,484220.0,-29408.0
SERANGOON,2012-11-01,492806.0,8586.0
SERANGOON,2012-12-01,471963.0,-20843.0
SERANGOON,2013-01-01,483912.0,11949.0
SERANGOON,2013-02-01,493139.0,9227.0
SERANGOON,2013-03-01,507532.0,14393.0
SERANGOON,2013-04-01,508458.0,926.0
SERANGOON,2013-05-01,520405.0,11947.0
SERANGOON,2013-06-01,462333.0,-58072.0
SERANGOON,2013-07-01,512073.0,49740.0
SERANGOON,2013-08-01,512512.0,439.0
SERANGOON,2013-09-01,485738.0,-26774.0
SERANGOON,2013-10-01,496332.0,10594.0
SERANGOON,2013-11-01,480800.0,-15532.0
SERANGOON,2013-12-01,491582.0,10782.0
SERANGOON,2014-01-01,497537.0,5955.0
SERANGOON,2014-02-01,458894.0,-38643.0
SERANGOON,2014-03-01,437410.0,-21484.0
SERANGOON,2014-04-01,452800.0,15390.0
SERANGOON,2014-05-01,456622.0,3822.0
SERANGOON,2014-06-01,484596.0,27974.0
SERANGOON,2014-07-01,462454.0,-22142.0
SERANGOON,2014-08-01,493106.0,30652.0
SERANGOON,2014-09-01,480244.0,-12862.0
SERANGOON,2014-10-01,475021.0,-5223.0
SERANGOON,2014-11-01,496381.0,21360.0
SERANGOON,2014-12-01,492118.0,-4263.0
SERANGOON,2015-01-01,460934.0,-31184.0
SERANGOON,2015-02-01,431468.0,-29466.0
SERANGOON,2015-03-01,448848.0,17380.0
SERANGOON,2015-04-01,456587.0,7739.0
SERANGOON,2015-05-01,475094.0,18507.0
SERANGOON,2015-06-01,463086.0,-12008.0
SERANGOON,2015-07-01,493683.0,30597.0
SERANGOON,2015-08-01,512299.0,18616.0
SERANGOON,2015-09-01,463868.0,-48431.0
SERANGOON,2015-10-01,459492.0,-4376.0
SERANGOON,2015-11-01,471462.0,11970.0
SERANGOON,2015-12-01,509173.0,37711.0
SERANGOON,2016-01-01,514712.0,5539.0
SERANGOON,2016-02-01,503451.0,-11261.0
SERANGOON,2016-03-01,491822.0,-11629.0
SERANGOON,2016-04-01,473368.0,-18454.0
SERANGOON,2016-05-01,497952.0,24584.0
SERANGOON,2016-06-01,464195.0,-33757.0
SERANGOON,2016-07-01,477664.0,13469.0
SERANGOON,2016-08-01,457344.0,-20320.0
SERANGOON,2016-09-01,474946.0,17602.0
SERANGOON,2016-10-01,474831.0,-115.0
SERANGOON,2016-11-01,524565.0,49734.0
SERANGOON,2016-12-01,433227.0,-91338.0
SERANGOON,2017-01-01,466450.0,33223.0
SERANGOON,2017-02-01,463357.0,-3093.0
SERANGOON,2017-03-01,489870.0,26513.0
SERANGOON,2017-04-01,483678.0,-6192.0
SERANGOON,2017-05-01,466618.0,-17060.0
SERANGOON,2017-06-01,515594.0,48976.0
SERANGOON,2017-07-01,465622.0,-49972.0
SERANGOON,2017-08-01,500114.0,34492.0
SERANGOON,2017-09-01,502878.0,2764.0
SERANGOON,2017-10-01,500620.0,-2258.0
SERANGOON,2017-11-01,498223.0,-2397.0
SERANGOON,2017-12-01,516033.0,17810.0
SERANGOON,2018-01-01,500425.0,-15608.0
SERANGOON,2018-02-01,520433.0,20008.0
SERANGOON,2018-03-01,493202.0,-27231.0
SERANGOON,2018-04-01,509806.0,16604.0
SERANGOON,2018-05-01,485111.0,-24695.0
SERANGOON,2018-06-01,468321.0,-16790.0
SERANGOON,2018-07-01,491936.0,23615.0
SERANGOON,2018-08-01,476664.0,-15272.0
SERANGOON,2018-09-01,533481.0,56817.0
SERANGOON,2018-10-01,498906.0,-34575.0
SERANGOON,2018-11-01,484592.0,-14314.0
SERANGOON,2018-12-01,490467.0,5875.0
SERANGOON,2019-01-01,499722.0,9255.0
SERANGOON,2019-02-01,477927.0,-21795.0
SERANGOON,2019-03-01,460136.0,-17791.0
SERANGOON,2019-04-01,490594.0,30458.0
SERANGOON,2019-05-01,468074.0,-22520.0
SERANGOON,2019-06-01,484229.0,16155.0
SERANGOON,2019-07-01,476660.0,-7569.0
SERANGOON,2019-08-01,481468.0,4808.0
SERANGOON,2019-09-01,516115.0,34647.0
SERANGOON,2019-10-01,488767.0,-27348.0
SERANGOON,2019-11-01,500895.0,12128.0
SERANGOON,2019-12-01,494911.0,-5984.0
SERANGOON,2020-01-01,463269.0,-31642.0
SERANGOON,2020-02-01,445030.0,-18239.0
SERANGOON,2020-03-01,528280.0,83250.0
SERANGOON,2020-04-01,423667.0,-104613.0
SERANGOON,2020-05-01,650000.0,226333.0
SERANGOON,2020-06-01,511458.0,-138542.0
SERANGOON,2020-07-01,455515.0,-55943.0
SERANGOON,2020-08-01,494255.0,38740.0
SERANGOON,2020-09-01,490942.0,-3313.0
SERANGOON,2020-10-01,497724.0,6782.0
SERANGOON,2020-11-01,526582.0,28858.0
SERANGOON,2020-12-01,485101.0,-41481.0
SERANGOON,2021-01-01,513998.0,28897.0
SERANGOON,2021-02-01,537141.0,23143.0
SERANGOON,2021-03-01,514641.0,-22500.0
SERANGOON,2021-04-01,556866.0,42225.0
SERANGOON,2021-05-01,565565.0,8699.0
SERANGOON,2021-06-01,591741.0,26176.0
SERANGOON,2021-07-01,539348.0,-52393.0
SERANGOON,2021-08-01,529244.0,-10104.0
SERANGOON,2021-09-01,533314.0,4070.0
SERANGOON,2021-10-01,566755.0,33441.0
SERANGOON,2021-11-01,582392.0,15637.0
SERANGOON,2021-12-01,570755.0,-11637.0
SERANGOON,2022-01-01,545310.0,-25445.0
SERANGOON,2022-02-01,603519.0,58209.0
SERANGOON,2022-03-01,576513.0,-27006.0
SERANGOON,2022-04-01,606642.0,30129.0
SERANGOON,2022-05-01,589766.0,-16876.0
SERANGOON,2022-06-01,587439.0,-2327.0
SERANGOON,2022-07-01,617458.0,30019.0
SERANGOON,2022-08-01,600765.0,-16693.0
SERANGOON,2022-09-01,587067.0,-13698.0
SERANGOON,2022-10-01,582912.0,-4155.0
SERANGOON,2022-11-01,553708.0,-29204.0
SERANGOON,2022-12-01,551720.0,-1988.0
TAMPINES,2000-01-01,322072.0,
TAMPINES,2000-02-01,301303.0,-20769.0
TAMPINES,2000-03-01,306478.0,5175.0
TAMPINES,2000-04-01,310195.0,3717.0
TAMPINES,2000-05-01,316669.0,6474.0
TAMPINES,2000-06-01,310671.0,-5998.0
TAMPINES,2000-07-01,313023.0,2352.0
TAMPINES,2000-08-01,307596.0,-5427.0
TAMPINES,2000-09-01,305157.0,-2439.0
TAMPINES,2000-10-01,307706.0,2549.0
TAMPINES,2000-11-01,298529.0,-9177.0
TAMPINES,2000-12-01,283433.0,-15096.0
TAMPINES,2001-01-01,312922.0,29489.0
TAMPINES,2001-02-01,295636.0,-17286.0
TAMPINES,2001-03-01,299418.0,3782.0
TAMPINES,2001-04-01,296538.0,-2880.0
TAMPINES,2001-05-01,296705.0,167.0
TAMPINES,2001-06-01,293490.0,-3215.0
TAMPINES,2001-07-01,302094.0,8604.0
TAMPINES,2001-08-01,297208.0,-4886.0
TAMPINES,2001-09-01,285506.0,-11702.0
TAMPINES,2001-10-01,283464.0,-2042.0
TAMPINES,2001-11-01,282672.0,-792.0
TAMPINES,2001-12-01,278942.0,-3730.0
TAMPINES,2002-01-01,274181.0,-4761.0
TAMPINES,2002-02-01,275918.0,1737.0
TAMPINES,2002-03-01,280161.0,4243.0
TAMPINES,2002-04-01,277623.0,-2538.0
TAMPINES,2002-05-01,282024.0,4401.0
TAMPINES,2002-06-01,272195.0,-9829.0
TAMPINES,2002-07-01,273696.0,1501.0
TAMPINES,2002-08-01,263464.0,-10232.0
TAMPINES,2002-09-01,274293.0,10829.0
TAMPINES,2002-10-01,267024.0,-7269.0
TAMPINES,2002-11-01,268475.0,1451.0
TAMPINES,2002-12-01,261767.0,-6708.0
TAMPINES,2003-01-01,255474.0,-6293.0
TAMPINES,2003-02-01,260371.0,4897.0
TAMPINES,2003-03-01,278206.0,17835.0
TAMPINES,2003-04-01,276706.0,-1500.0
TAMPINES,2003-05-01,261322.0,-15384.0
TAMPINES,2003-06-01,257868.0,-3454.0
TAMPINES,2003-07-01,259440.0,1572.0
TAMPINES,2003-08-01,277139.0,17699.0
TAMPINES,2003-09-01,275007.0,-2132.0
TAMPINES,2003-10-01,268760.0,-6247.0
TAMPINES,2003-11-01,263572.0,-5188.0
TAMPINES,2003-12-01,268531.0,4959.0
TAMPINES,2004-01-01,264559.0,-3972.0
TAMPINES,2004-02-01,267849.0,3290.0
TAMPINES,2004-03-01,268308.0,459.0
TAMPINES,2004-04-01,276779.0,8471.0
TAMPINES,2004-05-01,269043.0,-7736.0
TAMPINES,2004-06-01,272346.0,3303.0
TAMPINES,2004-07-01,257348.0,-14998.0
TAMPINES,2004-08-01,260689.0,3341.0
TAMPINES,2004-09-01,253991.0,-6698.0
TAMPINES,2004-10-01,264077.0,10086.0
TAMPINES,2004-11-01,266778.0,2701.0
TAMPINES,2004-12-01,261586.0,-5192.0
TAMPINES,2005-01-01,264288.0,2702.0
TAMPINES,2005-02-01,264738.0,450.0
TAMPINES,2005-03-01,265232.0,494.0
TAMPINES,2005-04-01,260067.0,-5165.0
TAMPINES,2005-05-01,257337.0,-2730.0
TAMPINES,2005-06-01,249777.0,-7560.0
TAMPINES,2005-07-01,254479.0,4702.0
TAMPINES,2005-08-01,253224.0,-1255.0
TAMPINES,2005-09-01,252503.0,-721.0
TAMPINES,2005-10-01,252497.0,-6.0
TAMPINES,2005-11-01,250837.0,-1660.0
TAMPINES,2005-12-01,254366.0,3529.0
TAMPINES,2006-01-01,254101.0,-265.0
TAMPINES,2006-02-01,259635.0,5534.0
TAMPINES,2006-03-01,257523.0,-2112.0
TAMPINES,2006-04-01,248583.0,-8940.0
TAMPINES,2006-05-01,247153.0,-1430.0
TAMPINES,2006-06-01,262853.0,15700.0
TAMPINES,2006-07-01,254237.0,-8616.0
TAMPINES,2006-08-01,254215.0,-22.0
TAMPINES,2006-09-01,262598.0,8383.0
TAMPINES,2006-10-01,266000.0,3402.0
TAMPINES,2006-11-01,253992.0,-12008.0
TAMPINES,2006-12-01,260619.0,6627.0
TAMPINES,2007-01-01,258932.0,-1687.0
TAMPINES,2007-02-01,262512.0,3580.0
TAMPINES,2007-03-01,273175.0,10663.0
TAMPINES,2007-04-01,266484.0,-6691.0
TAMPINES,2007-05-01,271074.0,4590.0
TAMPINES,2007-06-01,283539.0,12465.0
TAMPINES,2007-07-01,285002.0,1463.0
TAMPINES,2007-08-01,292431.0,7429.0
TAMPINES,2007-09-01,296564.0,4133.0
TAMPINES,2007-10-01,302407.0,5843.0
TAMPINES,2007-11-01,311941.0,9534.0
TAMPINES,2007-12-01,305253.0,-6688.0
TAMPINES,2008-01-01,313743.0,8490.0
TAMPINES,2008-02-01,301737.0,-12006.0
TAMPINES,2008-03-01,324190.0,22453.0
TAMPINES,2008-04-01,330720.0,6530.0
TAMPINES,2008-05-01,326866.0,-3854.0
TAMPINES,2008-06-01,340649.0,13783.0
TAMPINES,2008-07-01,337921.0,-2728.0
TAMPINES,2008-08-01,346941.0,9020.0
TAMPINES,2008-09-01,345902.0,-1039.0
TAMPINES,2008-10-01,352209.0,6307.0
TAMPINES,2008-11-01,353548.0,1339.0
TAMPINES,2008-12-01,353307.0,-241.0
TAMPINES,2009-01-01,341473.0,-11834.0
TAMPINES,2009-02-01,337822.0,-3651.0
TAMPINES,2009-03-01,346284.0,8462.0
TAMPINES,2009-04-01,343176.0,-3108.0
TAMPINES,2009-05-01,352460.0,9284.0
TAMPINES,2009-06-01,343714.0,-8746.0
TAMPINES,2009-07-01,351091.0,7377.0
TAMPINES,2009-08-01,344477.0,-6614.0
TAMPINES,2009-09-01,351339.0,6862.0
TAMPINES,2009-10-01,367776.0,16437.0
TAMPINES,2009-11-01,362666.0,-5110.0
TAMPINES,2009-12-01,368511.0,5845.0
TAMPINES,2010-01-01,379548.0,11037.0
TAMPINES,2010-02-01,361239.0,-18309.0
TAMPINES,2010-03-01,374035.0,12796.0
TAMPINES,2010-04-01,369522.0,-4513.0
TAMPINES,2010-05-01,395315.0,25793.0
TAMPINES,2010-06-01,397105.0,1790.0
TAMPINES,2010-07-01,397070.0,-35.0
TAMPINES,2010-08-01,395642.0,-1428.0
TAMPINES,2010-09-01,405540.0,9898.0
TAMPINES,2010-10-01,418527.0,12987.0
TAMPINES,2010-11-01,419012.0,485.0
TAMPINES,2010-12-01,419226.0,214.0
TAMPINES,2011-01-01,419700.0,474.0
TAMPINES,2011-02-01,423982.0,4282.0
TAMPINES,2011-03-01,420537.0,-3445.0
TAMPINES,2011-04-01,436561.0,16024.0
TAMPINES,2011-05-01,438306.0,1745.0
TAMPINES,2011-06-01,442777.0,4471.0
TAMPINES,2011-07-01,450191.0,7414.0
TAMPINES,2011-08-01,452630.0,2439.0
TAMPINES,2011-09-01,444913.0,-7717.0
TAMPINES,2011-10-01,459631.0,14718.0
TAMPINES,2011-11-01,461769.0,2138.0
TAMPINES,2011-12-01,447082.0,-14687.0
TAMPINES,2012-01-01,473999.0,26917.0
TAMPINES,2012-02-01,465057.0,-8942.0
TAMPINES,2012-03-01,471103.0,6046.0
TAMPINES,2012-04-01,472092.0,989.0
TAMPINES,2012-05-01,462645.0,-9447.0
TAMPINES,2012-06-01,469278.0,6633.0
TAMPINES,2012-07-01,477968.0,8690.0
TAMPINES,2012-08-01,484959.0,6991.0
TAMPINES,2012-09-01,485181.0,222.0
TAMPINES,2012-10-01,485828.0,647.0
TAMPINES,2012-11-01,505528.0,19700.0
TAMPINES,2012-12-01,501115.0,-4413.0
TAMPINES,2013-01-01,499137.0,-1978.0
TAMPINES,2013-02-01,484496.0,-14641.0
TAMPINES,2013-03-01,495416.0,10920.0
TAMPINES,2013-04-01,507395.0,11979.0
TAMPINES,2013-05-01,502619.0,-4776.0
TAMPINES,2013-06-01,489465.0,-13154.0
TAMPINES,2013-07-01,492161.0,2696.0
TAMPINES,2013-08-01,484820.0,-7341.0
TAMPINES,2013-09-01,491521.0,6701.0
TAMPINES,2013-10-01,484526.0,-6995.0
